image_id,Narrow_Eyes,Eyeglasses,High_Cheekbones,Rosy_Cheeks,Pointy_Nose,Big_Nose,Big_Lips,Pale_Skin,Oval_Face,Arched_Eyebrows,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y
159914.jpg,0,0,0,0,1,0,0,0,0,0,69,111,108,112,89,131,67,152,110,152
159917.jpg,0,0,0,0,1,0,0,0,0,0,72,111,105,109,77,137,75,153,100,156
159948.jpg,0,0,0,0,1,0,1,0,0,1,70,112,108,110,79,134,70,151,104,154
159949.jpg,0,0,1,1,1,0,0,0,0,1,69,112,109,111,94,133,68,150,109,152
159958.jpg,0,0,0,0,1,1,0,0,0,0,71,109,105,111,97,136,73,154,105,154
159960.jpg,1,0,1,0,0,1,1,0,0,1,65,113,111,113,86,141,66,148,111,149
159961.jpg,1,0,0,0,0,0,0,0,0,0,70,111,107,111,83,135,73,153,104,152
159963.jpg,0,0,1,1,0,0,0,0,1,0,70,111,107,111,94,140,72,153,105,152
159967.jpg,0,0,1,0,0,1,1,0,0,1,69,112,108,111,82,127,68,153,109,150
159975.jpg,0,1,1,0,0,0,0,0,0,0,70,112,108,111,98,131,66,153,109,151
159976.jpg,0,0,1,0,0,0,0,0,1,1,67,112,110,112,90,134,73,150,104,150
160001.jpg,0,0,0,0,1,0,0,0,0,0,70,111,107,111,97,131,73,154,104,152
160003.jpg,0,0,1,0,0,0,0,0,0,0,70,110,107,111,97,128,72,153,105,153
160006.jpg,0,0,1,0,0,1,0,0,0,0,69,111,108,111,77,138,66,151,111,153
160012.jpg,0,0,0,0,0,1,1,0,0,0,69,111,108,112,87,140,71,151,106,152
160016.jpg,0,0,0,0,1,0,1,0,0,1,70,111,107,111,87,132,74,153,102,153
160017.jpg,1,0,0,0,0,0,0,0,0,1,69,111,108,111,84,128,74,153,102,152
160028.jpg,0,1,0,0,0,1,0,0,0,0,69,111,108,111,91,136,70,151,107,153
160048.jpg,0,0,1,1,0,0,0,0,0,1,70,111,107,110,86,133,74,153,102,153
160049.jpg,0,0,0,0,1,0,1,0,0,1,69,111,107,112,82,136,76,152,102,153
160058.jpg,0,0,0,0,0,1,1,0,0,0,68,112,109,112,89,136,70,152,107,150
160059.jpg,1,0,0,0,0,0,0,0,0,0,71,111,107,110,83,135,72,153,104,153
160063.jpg,0,0,0,0,0,0,0,0,0,1,69,112,108,111,98,139,69,154,107,149
160065.jpg,0,0,1,0,0,0,0,0,0,1,70,110,107,112,95,132,75,153,104,153
160066.jpg,0,0,0,0,1,0,1,0,0,0,69,111,108,112,86,140,73,152,104,151
160070.jpg,0,0,0,0,1,0,1,0,0,1,70,112,108,111,87,139,72,152,104,152
160071.jpg,0,0,1,0,1,0,0,0,0,0,68,111,109,112,86,140,74,151,104,151
160074.jpg,1,0,1,0,0,0,0,0,0,0,68,110,108,113,83,141,66,150,114,152
160075.jpg,0,0,1,0,0,1,0,0,0,0,69,112,109,111,86,133,66,151,111,152
160077.jpg,0,0,0,0,0,0,0,0,1,0,70,111,107,111,90,134,72,153,105,153
160088.jpg,1,0,1,0,0,1,0,0,1,0,69,112,109,111,94,136,67,152,109,151
160099.jpg,0,0,1,0,0,0,0,0,0,0,70,111,107,111,91,133,71,153,105,152
160101.jpg,0,0,0,0,0,0,1,0,1,0,69,112,108,111,85,135,71,152,105,151
160102.jpg,1,0,1,0,0,1,1,0,0,1,67,113,110,112,87,124,68,150,108,150
160110.jpg,0,0,1,0,1,0,0,0,0,0,67,111,109,113,87,139,68,150,111,151
160111.jpg,0,0,1,0,0,1,0,0,0,1,68,113,109,111,96,138,65,151,110,151
160112.jpg,0,0,0,0,1,0,0,0,0,0,69,112,108,111,88,134,71,151,105,152
160115.jpg,0,0,0,0,0,1,1,0,1,0,72,111,106,110,78,134,73,154,103,154
160116.jpg,1,0,1,0,0,0,1,0,0,0,68,112,109,112,89,140,67,150,111,151
160138.jpg,1,0,1,0,0,0,1,0,0,1,70,109,105,112,76,135,73,152,106,155
160139.jpg,0,0,1,0,0,0,0,0,0,0,69,112,109,111,95,133,72,152,103,151
160159.jpg,0,1,0,0,0,0,0,0,0,0,71,111,107,109,87,134,72,152,103,155
160165.jpg,0,0,0,0,0,0,0,1,0,0,69,111,108,112,87,137,72,152,105,151
160167.jpg,0,0,1,0,0,1,0,0,0,1,69,112,109,111,88,139,69,150,107,152
160199.jpg,0,0,1,0,1,0,0,0,1,0,71,112,107,109,96,136,73,154,101,153
160201.jpg,1,0,0,0,0,0,0,0,0,0,69,111,108,111,84,129,69,152,107,152
160202.jpg,0,0,0,0,0,0,1,0,0,1,71,113,108,109,92,135,70,153,104,152
160203.jpg,0,0,0,0,0,0,0,0,1,0,69,112,108,112,84,133,73,152,104,151
160205.jpg,0,0,0,0,0,0,0,0,1,0,73,110,104,109,80,127,76,156,101,156
160207.jpg,0,0,0,0,1,0,0,0,0,0,70,110,106,112,81,139,76,152,103,154
160210.jpg,0,0,1,1,0,1,0,0,1,1,68,112,109,112,87,139,69,150,108,152
160213.jpg,0,0,1,0,0,0,0,0,1,0,69,111,107,111,89,130,73,152,104,152
160215.jpg,0,0,1,0,0,0,1,0,0,0,69,111,108,112,89,138,71,152,106,151
160216.jpg,0,0,0,0,1,0,1,0,0,1,70,111,107,111,86,138,76,152,101,152
160217.jpg,0,0,1,0,1,0,1,0,0,1,67,113,110,112,92,140,68,150,108,150
160248.jpg,1,0,1,0,0,1,1,0,0,0,70,110,107,111,84,130,70,152,108,153
160249.jpg,0,0,1,0,1,0,0,0,1,0,70,110,107,112,76,138,70,152,109,153
160259.jpg,0,1,0,0,0,0,0,0,0,0,71,111,106,110,90,136,74,153,102,154
160260.jpg,0,0,0,0,0,0,0,0,1,0,70,112,108,110,98,141,72,153,103,151
160261.jpg,0,0,1,0,0,0,0,0,0,1,69,112,109,111,80,131,70,152,106,151
160262.jpg,0,1,0,0,0,0,0,0,0,0,72,111,106,110,97,128,74,155,102,153
160264.jpg,0,0,1,1,1,0,0,0,1,1,69,111,108,112,88,132,69,151,108,152
160266.jpg,0,0,1,0,0,0,1,0,0,0,69,112,108,111,94,137,72,152,104,152
160271.jpg,0,0,0,0,0,0,1,0,0,0,70,111,107,110,88,133,73,152,103,154
160275.jpg,0,0,0,0,0,0,0,0,0,1,69,111,107,112,88,135,75,153,103,152
160276.jpg,0,0,1,0,0,0,0,0,0,0,69,111,108,111,91,139,70,152,107,152
160288.jpg,0,0,0,0,0,1,1,0,1,1,69,112,108,111,89,135,69,150,108,153
160289.jpg,0,0,1,0,0,0,0,0,0,0,68,113,109,111,92,140,68,151,108,151
160300.jpg,0,1,0,0,1,0,0,0,1,0,69,111,107,112,83,137,71,151,107,154
160302.jpg,0,0,0,0,0,1,0,0,0,0,70,111,107,111,92,133,77,153,99,153
160303.jpg,0,0,0,0,0,0,0,1,1,0,68,112,109,112,84,132,70,151,107,150
160305.jpg,0,0,0,0,1,0,1,0,0,0,69,112,108,111,88,136,73,152,103,151
160307.jpg,0,0,0,0,1,0,0,0,0,1,69,111,107,112,80,135,75,151,102,153
160311.jpg,0,0,0,0,0,0,1,0,0,1,69,111,108,111,89,137,73,153,104,151
160313.jpg,0,0,1,0,0,0,0,0,1,0,69,112,108,111,91,134,72,151,104,153
160316.jpg,0,0,1,1,1,0,0,0,1,1,69,111,108,111,89,137,70,152,107,151
160348.jpg,0,0,1,0,0,0,0,0,1,0,67,112,110,113,87,138,68,150,109,150
160349.jpg,0,0,0,0,1,0,0,0,0,0,71,110,105,111,81,132,75,154,103,154
160359.jpg,0,0,0,0,0,0,1,0,0,0,69,111,108,112,84,136,73,153,105,151
160365.jpg,0,0,0,0,1,0,1,0,0,1,70,111,107,111,87,133,75,152,102,153
160374.jpg,0,0,0,0,1,0,0,0,0,0,69,110,107,113,94,137,76,151,104,153
160375.jpg,0,0,0,0,1,1,0,0,0,0,69,112,108,111,85,131,72,152,105,152
160376.jpg,0,0,1,0,0,0,0,0,0,0,68,112,109,112,86,134,69,151,107,151
160403.jpg,0,1,1,0,0,1,0,0,0,0,67,112,110,112,90,137,64,150,114,151
160404.jpg,1,0,1,0,0,0,0,0,0,1,68,111,108,112,80,131,67,149,111,153
160406.jpg,0,0,1,0,0,0,0,0,1,0,69,111,108,111,85,138,71,152,106,152
160410.jpg,0,0,1,0,1,0,0,0,0,0,68,111,108,112,84,138,70,151,108,152
160413.jpg,0,0,0,0,1,0,0,0,0,0,72,110,105,110,79,137,77,154,101,155
160417.jpg,0,0,1,0,0,0,0,1,1,0,68,112,110,112,88,133,68,149,109,152
160438.jpg,0,0,1,0,0,0,0,0,0,0,70,111,108,111,87,138,72,152,105,152
160458.jpg,1,0,0,0,0,1,0,0,0,0,69,112,108,111,88,131,70,152,106,152
160459.jpg,0,0,1,0,1,0,0,0,0,0,70,111,107,111,91,131,74,152,103,153
160463.jpg,0,0,1,0,0,0,0,0,0,0,70,110,106,111,86,136,74,154,104,152
160464.jpg,0,1,0,0,0,0,0,0,0,0,71,111,106,111,82,130,75,153,102,154
160465.jpg,0,0,1,0,0,0,0,0,0,0,69,112,109,111,91,133,72,152,104,151
160466.jpg,0,0,1,0,1,0,0,0,1,0,71,111,107,110,87,141,72,152,104,154
160470.jpg,0,0,1,1,1,0,1,0,1,1,67,112,109,112,86,139,68,151,109,150
160471.jpg,0,0,1,1,0,0,1,0,0,0,70,111,107,111,78,135,71,152,106,152
160477.jpg,0,0,0,0,1,0,1,0,0,1,68,111,108,112,87,128,74,151,104,152
160502.jpg,0,0,0,0,0,1,0,0,0,0,71,110,106,110,84,130,75,153,103,155
160504.jpg,0,0,1,0,0,0,0,0,0,0,70,113,108,110,75,132,67,153,107,152
160506.jpg,0,0,1,1,1,0,0,0,1,0,69,112,109,111,84,139,66,151,110,152
160507.jpg,1,0,1,0,0,0,1,0,0,1,68,112,109,112,86,135,69,149,108,152
160510.jpg,0,0,0,0,1,0,0,0,0,0,73,110,105,109,77,132,74,155,102,155
160513.jpg,1,0,1,0,0,0,1,0,0,0,68,111,108,112,73,135,67,150,111,153
160517.jpg,0,0,1,0,1,0,1,0,0,1,70,112,108,111,86,134,72,153,104,151
160549.jpg,0,0,1,0,0,1,1,0,0,0,69,111,108,112,84,135,70,151,107,152
160559.jpg,0,0,1,0,0,0,0,0,0,1,70,112,108,111,88,135,72,151,104,153
160561.jpg,0,0,1,0,1,0,1,0,0,1,69,112,108,111,89,144,68,150,109,154
160563.jpg,0,0,1,1,1,1,0,0,0,1,68,112,109,112,93,139,69,151,109,151
160565.jpg,0,0,1,0,0,1,0,0,0,0,68,112,109,112,87,135,68,150,109,152
160567.jpg,1,0,0,0,0,0,0,0,0,0,70,110,106,111,90,136,70,154,108,153
160570.jpg,0,0,1,0,0,0,0,0,1,0,70,110,106,112,76,139,65,150,113,157
160571.jpg,0,0,1,0,0,0,0,0,1,0,69,111,107,111,86,134,69,153,109,152
160573.jpg,0,0,0,1,1,0,0,0,1,0,69,111,108,111,90,134,71,152,106,152
160576.jpg,0,0,1,0,0,1,1,1,0,1,69,110,108,112,78,143,65,148,113,155
160577.jpg,0,0,0,0,0,0,0,0,0,1,70,110,106,111,97,131,75,153,102,154
160589.jpg,0,0,1,0,1,0,0,0,0,0,70,111,107,110,95,134,72,153,104,153
160599.jpg,0,0,1,0,0,0,0,0,1,0,67,113,111,112,87,138,66,149,110,150
160601.jpg,0,0,0,0,1,0,0,0,0,0,70,110,106,111,88,139,73,153,104,154
160603.jpg,0,0,0,0,0,0,1,0,0,0,68,112,109,111,88,139,70,151,106,152
160610.jpg,0,0,1,0,0,0,0,0,0,0,69,113,109,110,99,139,66,153,109,150
160614.jpg,1,0,1,0,0,0,1,0,0,1,68,112,109,112,86,133,68,151,110,151
160615.jpg,0,0,1,1,1,0,0,0,1,1,67,112,110,112,91,142,65,150,112,150
160649.jpg,0,0,0,0,1,0,1,1,0,0,70,111,107,111,83,138,75,152,102,155
160658.jpg,0,1,0,0,0,1,0,0,0,0,72,110,105,110,97,137,72,155,104,153
160664.jpg,1,0,1,0,0,0,1,0,1,1,67,112,110,113,84,138,63,149,114,150
160676.jpg,0,0,0,0,0,0,0,1,0,0,70,111,108,111,87,141,74,152,102,152
160688.jpg,1,0,1,0,0,1,0,0,0,0,67,111,109,113,87,136,68,150,110,152
160689.jpg,0,0,1,0,0,0,0,0,1,0,68,111,108,112,95,135,67,152,111,151
160698.jpg,0,0,1,0,0,0,0,0,0,0,67,111,109,113,81,140,68,150,110,151
160703.jpg,0,0,1,1,1,0,0,0,0,0,68,112,110,112,92,139,69,150,107,151
160705.jpg,0,0,0,0,0,1,1,0,0,0,70,111,107,111,91,130,73,153,103,152
160711.jpg,0,0,0,0,0,1,0,0,1,0,69,112,109,111,82,137,66,150,110,153
160712.jpg,0,0,0,0,1,0,0,0,0,0,71,112,107,110,84,132,74,153,102,153
160715.jpg,0,0,0,0,0,0,0,1,0,1,71,111,106,110,76,135,74,154,102,154
160716.jpg,0,0,1,0,0,0,0,0,1,0,69,112,108,111,85,139,70,151,106,152
160729.jpg,0,0,0,0,0,0,0,0,1,0,69,112,108,111,88,131,69,152,107,152
160739.jpg,0,0,0,0,0,0,0,0,1,0,70,111,107,111,89,131,74,152,103,154
160748.jpg,0,0,0,0,0,0,1,0,0,0,69,112,108,111,94,134,72,152,104,152
160759.jpg,0,0,1,1,0,0,0,0,1,0,68,112,110,112,90,137,68,151,108,150
160760.jpg,0,0,0,0,0,0,1,0,0,1,71,111,106,111,102,136,77,153,100,154
160767.jpg,0,0,1,0,0,1,0,0,0,0,68,111,108,112,92,135,71,151,106,152
160773.jpg,0,0,0,0,0,0,0,1,0,0,69,111,107,111,86,139,72,152,105,153
160798.jpg,0,0,0,0,1,0,0,0,0,0,67,113,110,112,87,125,66,151,110,150
160808.jpg,0,0,1,0,1,0,0,0,1,0,69,111,108,111,86,135,70,152,107,152
160809.jpg,0,0,0,0,0,1,0,0,0,0,69,111,108,111,92,135,72,151,105,153
160820.jpg,1,0,0,0,1,1,0,0,0,0,69,111,108,112,87,131,75,152,102,152
160821.jpg,0,0,1,0,0,1,1,0,0,1,68,112,109,112,89,135,70,150,106,152
160822.jpg,0,0,1,0,0,1,1,0,1,0,70,112,108,110,84,134,71,153,104,152
160823.jpg,0,0,1,0,0,0,0,0,1,1,68,112,109,112,84,138,71,151,105,151
160826.jpg,0,0,1,0,0,0,0,0,0,0,67,113,110,112,88,136,69,150,107,150
160827.jpg,0,0,1,0,0,0,0,0,1,1,68,112,110,112,91,141,68,152,109,149
160832.jpg,0,0,0,0,0,0,1,0,0,0,72,111,106,110,99,132,72,154,104,154
160835.jpg,0,0,0,0,0,1,0,0,1,0,69,112,108,111,91,135,74,152,103,151
160836.jpg,1,1,1,0,0,1,0,0,0,0,69,112,108,111,92,138,67,151,109,152
160840.jpg,0,0,0,0,0,0,0,0,1,0,70,111,107,110,83,133,73,152,103,153
160843.jpg,0,1,0,0,0,0,0,0,1,0,68,112,109,111,88,133,70,152,106,150
160850.jpg,0,0,1,1,1,0,1,0,1,1,69,112,109,111,94,140,68,153,108,150
160851.jpg,0,0,1,0,0,1,0,0,0,0,66,115,113,111,95,149,64,149,110,147
160853.jpg,0,0,0,0,0,0,1,0,0,0,68,113,110,112,83,142,68,150,108,151
160854.jpg,1,0,0,0,0,1,0,0,0,0,68,111,109,112,90,131,68,151,110,151
160857.jpg,0,0,0,0,0,0,0,0,1,0,69,111,108,112,91,131,74,152,103,151
160878.jpg,0,0,0,0,0,0,0,0,1,0,69,112,108,111,90,137,72,151,104,152
160880.jpg,0,0,1,1,0,1,0,0,0,0,70,111,107,111,93,137,70,155,107,151
160886.jpg,0,0,1,0,1,0,1,0,0,0,69,110,108,112,81,139,74,152,105,152
160887.jpg,0,0,0,0,0,0,1,1,1,0,68,112,109,112,89,141,72,151,105,151
160891.jpg,0,0,1,0,0,0,0,0,0,1,68,112,109,112,88,134,69,150,107,152
160892.jpg,1,0,0,0,0,0,0,0,1,0,70,111,107,111,86,132,73,153,104,153
160894.jpg,0,0,0,0,0,0,0,0,1,0,72,110,105,109,77,133,75,155,101,155
160909.jpg,0,0,1,0,0,1,0,0,0,0,68,112,109,111,94,139,70,151,106,151
160922.jpg,0,0,0,0,1,0,0,0,0,1,69,112,108,111,90,139,72,152,104,152
160924.jpg,0,0,0,0,0,1,0,0,1,0,71,110,106,111,85,136,72,153,106,154
160925.jpg,0,0,0,0,0,0,0,0,0,1,67,112,110,112,87,133,74,150,103,150
160927.jpg,0,0,0,0,1,0,0,0,0,0,68,112,109,111,82,133,71,151,105,151
160930.jpg,0,0,1,0,1,0,0,0,1,1,70,110,106,112,78,140,72,151,107,155
160933.jpg,0,0,1,0,0,0,0,0,0,0,69,112,109,111,86,133,70,151,106,152
160935.jpg,0,0,1,0,1,0,0,0,0,0,70,111,108,111,79,136,71,152,105,152
160936.jpg,1,0,0,0,0,0,0,0,0,0,70,111,107,111,90,130,71,152,106,153
160940.jpg,0,0,1,0,0,1,0,0,0,1,70,112,107,110,94,134,69,153,107,152
160942.jpg,0,0,1,0,0,0,0,0,1,0,68,112,109,112,85,140,67,149,110,152
160947.jpg,1,0,0,0,0,0,0,1,0,0,69,111,108,111,90,132,73,152,104,152
160956.jpg,0,0,0,0,0,0,0,0,1,0,70,109,106,112,101,132,74,154,105,153
160984.jpg,1,0,0,0,0,0,0,0,0,0,70,112,108,110,79,130,72,151,103,152
160990.jpg,0,0,0,0,0,0,0,0,1,0,71,111,106,110,81,133,73,155,103,152
160996.jpg,0,0,0,0,1,0,0,0,0,1,69,111,108,111,89,134,72,152,104,152
161008.jpg,0,0,0,0,0,1,0,0,0,0,70,109,106,112,87,134,75,154,104,153
161019.jpg,0,0,0,0,0,0,1,0,0,0,71,109,105,112,76,136,75,153,104,155
161020.jpg,0,0,1,0,0,1,0,0,0,1,67,111,109,113,82,137,71,150,107,151
161021.jpg,0,0,1,0,0,0,1,0,0,0,71,109,106,111,97,132,75,153,104,154
161025.jpg,0,0,0,0,0,1,0,0,0,0,70,110,106,111,87,132,73,154,105,152
161034.jpg,0,0,0,0,0,1,0,0,0,0,69,111,108,112,87,130,76,153,101,151
161035.jpg,0,0,1,1,0,0,0,0,1,0,69,111,107,112,77,134,70,150,108,155
161040.jpg,0,0,0,0,1,0,0,1,1,1,70,111,107,111,89,134,73,153,104,152
161043.jpg,0,0,0,0,0,0,0,0,1,1,70,111,107,111,83,129,73,154,103,152
161047.jpg,0,0,0,0,0,0,1,0,1,1,70,111,107,111,88,138,72,152,105,153
161053.jpg,1,0,1,0,0,1,0,0,0,0,70,113,109,110,96,140,67,153,108,151
161054.jpg,0,0,1,0,0,0,1,0,1,1,68,112,109,112,88,136,69,151,108,151
161055.jpg,0,1,0,0,0,1,0,0,1,0,68,111,108,112,93,135,74,152,105,151
161056.jpg,0,0,1,0,0,0,0,0,1,0,69,111,108,111,84,137,71,152,106,152
161057.jpg,0,0,1,0,1,1,0,0,0,0,69,111,108,112,85,142,72,152,106,152
161068.jpg,0,1,1,0,0,1,0,0,0,0,67,114,111,111,91,136,69,151,106,148
161080.jpg,0,0,0,0,1,0,0,0,1,1,69,112,108,111,91,136,72,152,104,152
161081.jpg,0,1,1,0,0,0,0,0,0,0,68,114,111,111,88,139,69,152,106,148
161082.jpg,0,0,0,0,0,0,0,0,0,1,68,111,109,112,90,132,73,150,105,152
161090.jpg,0,0,0,0,1,0,0,0,0,1,69,112,108,111,89,137,71,151,106,151
161094.jpg,1,0,0,0,1,0,0,0,0,0,70,113,109,110,81,130,73,151,101,152
161095.jpg,0,0,0,0,0,0,1,0,0,0,70,111,107,111,83,134,72,151,105,154
161108.jpg,0,0,1,0,0,0,0,0,0,0,69,112,108,110,98,130,67,152,108,152
161109.jpg,0,0,1,1,1,0,0,0,1,0,68,111,109,112,80,139,67,150,110,152
161119.jpg,0,0,1,0,1,0,1,0,0,0,70,112,108,110,77,133,72,152,103,153
161120.jpg,0,1,1,0,0,1,0,0,0,0,68,112,109,112,93,133,70,152,107,151
161127.jpg,1,0,1,0,0,0,0,0,0,0,71,111,107,110,85,138,72,152,104,154
161131.jpg,0,0,1,0,0,1,0,0,0,0,69,112,109,112,88,133,69,151,108,152
161133.jpg,0,0,1,0,0,0,0,0,1,0,67,113,110,111,91,136,66,151,109,150
161135.jpg,0,0,1,0,1,0,0,0,0,1,69,112,109,111,100,136,68,152,108,151
161140.jpg,0,0,1,0,0,0,0,0,0,0,70,112,108,110,79,130,73,152,102,152
161142.jpg,0,0,0,0,1,1,1,0,0,0,69,111,107,111,90,139,73,153,104,152
161147.jpg,0,0,0,0,1,0,1,1,0,0,70,111,107,111,89,134,77,152,100,153
161150.jpg,0,0,1,0,1,0,0,0,0,1,69,113,110,111,100,141,68,153,107,149
161153.jpg,0,0,1,0,0,0,0,0,1,0,67,112,110,112,89,140,66,149,111,150
161156.jpg,0,0,1,0,0,0,0,0,1,0,71,112,107,109,77,130,72,153,103,154
161157.jpg,0,0,1,0,0,1,0,0,1,0,67,112,110,112,86,141,67,150,110,151
161168.jpg,0,0,0,0,0,1,1,0,0,0,70,111,107,111,82,135,71,151,106,153
161178.jpg,1,0,0,0,1,0,0,0,0,0,71,110,106,111,91,136,75,154,103,153
161180.jpg,0,0,0,0,0,0,0,0,1,1,70,111,107,111,94,133,74,153,103,153
161181.jpg,0,0,1,0,0,0,0,0,1,0,68,112,109,112,85,138,69,150,108,151
161182.jpg,0,0,1,0,0,0,0,0,1,1,70,112,108,110,87,135,71,152,104,153
161185.jpg,0,0,1,1,1,0,0,0,0,0,67,112,110,112,85,135,70,150,107,150
161187.jpg,0,0,0,0,0,0,0,0,1,0,69,111,108,112,94,133,74,152,103,152
161191.jpg,0,0,0,0,1,0,1,0,0,0,72,111,105,109,74,133,75,155,100,154
161194.jpg,0,0,0,0,0,1,0,0,0,0,72,109,104,110,73,132,76,154,102,156
161195.jpg,0,0,0,0,0,0,1,0,0,0,71,110,105,111,79,138,74,154,103,154
161196.jpg,0,0,0,0,0,1,0,0,0,0,68,111,108,112,82,137,71,150,107,153
161208.jpg,0,0,0,0,0,1,0,0,0,0,70,112,108,111,87,136,68,152,108,152
161220.jpg,0,0,0,0,0,0,0,0,1,0,68,112,109,111,84,137,71,151,106,152
161226.jpg,0,0,1,0,0,0,0,0,0,0,68,112,109,112,84,136,72,151,104,152
161227.jpg,0,0,0,0,1,0,0,0,1,1,68,112,109,111,89,138,72,151,104,152
161231.jpg,0,0,0,0,0,1,0,0,0,0,70,111,108,111,94,137,72,153,104,152
161232.jpg,0,1,0,0,0,1,0,0,0,0,71,111,107,110,84,133,72,152,104,154
161240.jpg,0,0,1,0,0,0,0,0,1,0,69,112,108,111,77,133,77,151,99,152
161244.jpg,0,0,0,0,1,0,0,0,0,0,71,111,106,110,77,138,74,153,102,155
161245.jpg,0,0,0,0,0,0,1,0,0,0,69,111,108,111,87,135,72,152,105,152
161247.jpg,0,0,1,0,0,0,0,0,0,0,69,112,108,111,98,135,68,152,107,152
161250.jpg,0,0,1,0,1,1,0,0,0,0,69,112,108,111,99,143,70,153,106,151
161253.jpg,1,0,1,0,0,0,0,0,1,0,71,111,107,110,96,133,69,152,107,154
161254.jpg,0,0,1,0,0,0,0,0,1,0,68,113,110,111,95,138,66,150,110,151
161280.jpg,1,0,1,0,0,0,0,0,0,1,71,109,105,112,99,131,75,154,104,155
161281.jpg,0,0,0,0,0,0,0,0,1,0,69,112,108,111,88,130,73,153,103,151
161287.jpg,0,0,0,0,0,0,0,0,0,1,70,111,107,111,99,140,72,153,104,152
161292.jpg,0,0,1,0,0,0,0,0,0,1,67,112,110,112,89,135,66,151,110,149
161295.jpg,0,0,0,0,1,1,0,0,0,0,71,111,106,110,82,135,72,153,105,154
161296.jpg,0,0,0,0,0,0,1,1,1,0,69,111,108,111,88,136,73,153,104,151
161308.jpg,0,0,1,0,0,0,0,0,0,0,69,113,109,110,95,141,71,151,104,151
161309.jpg,0,0,1,0,0,0,1,0,0,1,69,113,110,111,86,143,64,153,110,149
161318.jpg,0,0,1,0,1,0,0,0,0,0,72,110,105,110,76,132,75,154,101,155
161322.jpg,0,0,1,0,0,0,0,1,0,0,68,112,109,111,88,135,70,151,106,151
161324.jpg,0,0,1,0,0,0,0,0,1,0,69,111,108,111,86,137,68,152,109,152
161325.jpg,0,0,0,0,0,1,0,0,0,0,70,113,109,110,93,137,71,153,103,151
161330.jpg,0,0,0,0,1,0,0,0,1,0,71,110,106,111,83,138,73,153,104,154
161331.jpg,0,0,1,1,1,0,0,0,1,0,68,112,109,112,88,137,65,151,112,151
161335.jpg,0,1,0,0,0,0,0,0,0,0,67,111,109,113,87,137,69,150,109,151
161336.jpg,0,0,0,0,0,0,0,1,0,0,69,111,108,111,93,136,73,153,104,152
161341.jpg,0,0,1,0,0,0,0,0,1,0,67,111,109,113,88,137,67,150,111,152
161343.jpg,0,0,0,0,0,0,1,0,0,0,70,113,109,110,81,126,73,152,101,152
161346.jpg,0,0,1,0,1,0,0,0,0,0,69,111,107,111,80,135,71,152,106,153
161347.jpg,1,0,0,0,1,0,0,0,0,0,71,111,106,110,84,139,73,153,103,153
161350.jpg,0,0,1,0,0,1,0,0,0,0,68,111,109,112,87,139,66,151,111,151
161351.jpg,1,0,0,0,1,0,0,0,0,0,70,111,108,111,91,135,72,152,105,152
161353.jpg,0,0,0,0,0,0,0,0,1,0,69,112,108,111,89,134,73,153,103,151
161356.jpg,0,0,0,0,1,1,0,0,0,0,70,111,106,111,97,136,71,153,107,153
161357.jpg,0,1,0,0,0,0,0,0,0,0,67,112,109,112,89,131,73,150,104,151
161369.jpg,0,0,0,0,0,0,1,0,0,0,69,111,107,111,89,131,72,153,106,152
161378.jpg,0,1,0,0,0,1,0,0,0,0,68,111,109,112,87,137,69,150,108,152
161382.jpg,0,0,0,0,0,0,1,0,0,0,72,109,104,111,101,133,74,155,104,155
161384.jpg,0,0,1,0,0,1,1,0,0,0,67,111,109,113,83,132,66,149,112,151
161387.jpg,0,0,1,0,1,0,0,0,1,0,68,112,109,112,89,135,72,150,105,152
161395.jpg,0,0,1,0,0,0,1,0,0,0,68,112,109,111,87,136,68,150,108,151
161396.jpg,1,0,1,1,0,1,1,0,0,1,68,112,109,112,83,136,67,150,110,151
161408.jpg,0,0,1,0,0,0,0,0,1,0,67,114,111,111,97,143,64,152,110,147
161409.jpg,0,0,0,0,0,1,1,0,0,0,70,111,107,111,86,130,72,152,105,153
161420.jpg,0,1,1,0,1,1,0,0,0,0,71,111,107,110,83,141,72,154,104,152
161421.jpg,0,0,1,0,0,0,0,0,0,0,70,110,107,111,81,132,68,152,110,154
161422.jpg,0,0,1,0,0,0,0,0,1,0,66,112,110,113,83,138,68,148,111,151
161424.jpg,0,0,1,0,0,0,0,0,1,0,68,111,109,112,92,133,72,150,106,152
161427.jpg,0,0,1,0,0,0,0,0,1,0,70,111,107,111,89,139,71,153,105,152
161431.jpg,0,0,0,0,1,0,1,0,0,1,69,111,108,111,88,130,73,152,104,152
161433.jpg,0,0,1,0,1,1,0,0,0,0,71,111,106,110,103,137,72,153,104,154
161435.jpg,0,0,1,0,0,0,0,0,1,0,67,112,110,112,89,132,67,150,111,150
161436.jpg,0,0,0,0,0,0,0,0,0,1,70,111,107,111,98,131,72,153,105,153
161444.jpg,0,0,1,0,1,0,0,0,0,0,68,112,109,112,89,139,66,151,110,150
161447.jpg,1,0,1,0,0,1,0,0,0,0,69,111,108,112,92,140,71,152,107,152
161450.jpg,0,0,1,0,0,0,0,0,0,0,70,111,107,111,90,136,75,152,103,153
161453.jpg,0,0,1,0,0,0,1,0,0,0,70,110,106,111,95,130,74,153,104,153
